"hide";"cieId";"descripcion";"descripcionOriginal";"sinonimos";"especialidad";"subespecialidad"
"";"88.53";"ANGIOCARDIOGRAFIA DE ESTRUCTURAS CARDIACAS IZQUIERDAS";"ANGIOCARDIOGRAFIA DE ESTRUCTURAS CARDIACAS IZQUIERDAS";"";"RADIOLOGIA";""
"";"88.54";"ANGIOCARDIOGRAFIA COMBINADA DEL CORAZON DERECHO E IZQUIERDO";"ANGIOCARDIOGRAFIA COMBINADA DEL CORAZON DERECHO E IZQUIERDO";"";"RADIOLOGIA";""
"";"88.55";"ARTERIOGRAFIA CORONARIA CON EMPLEO DE UN SOLO CATETER";"ARTERIOGRAFIA CORONARIA CON EMPLEO DE UN SOLO CATETER";"";"RADIOLOGIA";""
"";"88.56";"ARTERIOGRAFIA CORORNARIA CON EMPLEO DE DOS CATETERES";"ARTERIOGRAFIA CORORNARIA CON EMPLEO DE DOS CATETERES";"";"RADIOLOGIA";""
"";"88.57";"OTRA ARTERIOGRAFIA CORONARIA Y ARTERGR.CORONARIA NO ESPECIFI";"OTRA ARTERIOGRAFIA CORONARIA Y ARTERGR.CORONARIA NO ESPECIFI";"";"RADIOLOGIA";""
"";"88.58";"ROENTGENOGRAFIA CARDIACA DE CONTRASTE NEGATIVO";"ROENTGENOGRAFIA CARDIACA DE CONTRASTE NEGATIVO";"";"RADIOLOGIA";""
"";"88.59";"ANGIOGRAFIA VASCULAR POR FLUORESCENCIA CORONARIA INTRAOPERATORIA";"ANGIOGRAFIA VASCULAR POR FLUORESCENCIA CORONARIA INTRAOPERATORIA";"";"RADIOLOGIA";""
"";"88.6";"FLEBOGRAFIA";"FLEBOGRAFIA";"";"RADIOLOGIA";""
"";"88.60";"FLEBOGRAFIA CON EMPLEO DE MATERIAL DE CONTRASTE,SITIO NO ESP";"FLEBOGRAFIA CON EMPLEO DE MATERIAL DE CONTRASTE,SITIO NO ESP";"";"RADIOLOGIA";""
"";"88.61";"FLEBOGRF.DE V.DE CABEZA Y CUELLO CON EMPLEO DE MATER.D.CONTR";"FLEBOGRF.DE V.DE CABEZA Y CUELLO CON EMPLEO DE MATER.D.CONTR";"";"RADIOLOGIA";""
"";"88.62";"FLEBOGRAFIA DE V.PULMONARES CON EMPLEO DE MATERIAL DE CONTRA";"FLEBOGRAFIA DE V.PULMONARES CON EMPLEO DE MATERIAL DE CONTRA";"";"RADIOLOGIA";""
"";"88.63";"FLEBOGRF.DE OTRAS V.INTRATORA. CON EMPLEO DE MATER.DE CONTRA";"FLEBOGRF.DE OTRAS V.INTRATORA. CON EMPLEO DE MATER.DE CONTRA";"";"RADIOLOGIA";""
"";"88.64";"FLEBOGRF.DEL SISTEMA DE V.PROTA CON EMPLEO DE MATER.DE CONTR";"FLEBOGRF.DEL SISTEMA DE V.PROTA CON EMPLEO DE MATER.DE CONTR";"";"RADIOLOGIA";""
"";"88.65";"FLEBOGRF.DE OTRAS V.INTRABDOMIN.CON EMPLEO DE MATER.DE CONTR";"FLEBOGRF.DE OTRAS V.INTRABDOMIN.CON EMPLEO DE MATER.DE CONTR";"";"RADIOLOGIA";""
"";"88.66";"FLEB.DE V. FEMORALES Y OTRAS V.DE M.M.I.I.CON EMP.MA.DE CONT";"FLEB.DE V. FEMORALES Y OTRAS V.DE M.M.I.I.CON EMP.MA.DE CONT";"";"RADIOLOGIA";""
"";"88.67";"FLEBOGRAFIA DE OTROS SITIOS ESPECIFIC. CON EMPLEO DE MAT.D.C";"FLEBOGRAFIA DE OTROS SITIOS ESPECIFIC. CON EMPLEO DE MAT.D.C";"";"RADIOLOGIA";""
"";"88.68";"FLEBOGRAFIA DE IMPEDANCIA";"FLEBOGRAFIA DE IMPEDANCIA";"";"RADIOLOGIA";""
"";"88.7";"ECOGRAFIA DIAGNOSTICA";"ECOGRAFIA DIAGNOSTICA";"";"RADIOLOGIA";""
"";"88.71";"ULTRASONIDOS DIAGNOSTICOS DE CABEZA Y CUELLO";"ULTRASONIDOS DIAGNOSTICOS DE CABEZA Y CUELLO";"";"RADIOLOGIA";""
"";"88.72";"ULTRASONIDOS DIAGNOSTICOS DE CORAZON";"ULTRASONIDOS DIAGNOSTICOS DE CORAZON";"";"RADIOLOGIA";""
"";"88.73";"ULTRASONIDOS DIAGNOSTICOS DE OTROS SITIOS TORACICOS";"ULTRASONIDOS DIAGNOSTICOS DE OTROS SITIOS TORACICOS";"";"RADIOLOGIA";""
"";"88.74";"ULTRASONIDOS DIAGNOSTICOS DE APARATO DIGESTIVO";"ULTRASONIDOS DIAGNOSTICOS DE APARATO DIGESTIVO";"";"RADIOLOGIA";""
"";"88.75";"ULTRASONIDOS DIAGNOSTICOS DE APARATO URINARIO";"ULTRASONIDOS DIAGNOSTICOS DE APARATO URINARIO";"";"RADIOLOGIA";""
"";"88.76";"ULTRASONIDOS DIAGNOSTICOS DE ABDOMEN Y RETROPERITONEO";"ULTRASONIDOS DIAGNOSTICOS DE ABDOMEN Y RETROPERITONEO";"";"RADIOLOGIA";""
"";"88.77";"ULTRASONIDOS DIAGNOSTICOS DEL SISTEMA VASCULAR PERIFERICO";"ULTRASONIDOS DIAGNOSTICOS DEL SISTEMA VASCULAR PERIFERICO";"";"RADIOLOGIA";""
"";"88.78";"ULTRASONIDOS DIAGNOSTICOS DE UTERO GRAVIDO";"ULTRASONIDOS DIAGNOSTICOS DE UTERO GRAVIDO";"";"RADIOLOGIA";""
"";"88.79";"OTROS ULTRASONIDOS DIAGNOSTICOS";"OTROS ULTRASONIDOS DIAGNOSTICOS";"";"RADIOLOGIA";""
"";"88.8";"TERMOGRAFIA";"TERMOGRAFIA";"";"RADIOLOGIA";""
"";"88.81";"TERMOGRAFIA CEREBRAL";"TERMOGRAFIA CEREBRAL";"";"RADIOLOGIA";""
"";"88.82";"TERMOGRAFIA OCULAR";"TERMOGRAFIA OCULAR";"";"RADIOLOGIA";""
"";"88.83";"TERMOGRAFIA DE HUESO";"TERMOGRAFIA DE HUESO";"";"RADIOLOGIA";""
"";"88.84";"TERMOGRAFIA DE MUSCULO";"TERMOGRAFIA DE MUSCULO";"";"RADIOLOGIA";""
"";"88.85";"TERMOGRAFIA DE MAMA";"TERMOGRAFIA DE MAMA";"";"RADIOLOGIA";""
"";"88.86";"TERMOGRAFIA DE VASO SANGUINEO";"TERMOGRAFIA DE VASO SANGUINEO";"";"RADIOLOGIA";""
"";"88.89";"TERMOGRAFIA DE OTROS SITIOS";"TERMOGRAFIA DE OTROS SITIOS";"";"RADIOLOGIA";""
"";"88.9";"OTROS DIAGNOSTICOS POR IMAGENES";"OTROS DIAGNOSTICOS POR IMAGENES";"";"RADIOLOGIA";""
"";"88.90";"DIAGNOSTICO POR IMAGENES, NO CLASIFICADO DE OTRO MODO";"DIAGNOSTICO POR IMAGENES, NO CLASIFICADO DE OTRO MODO";"";"RADIOLOGIA";""
"";"88.91";"IMAGENES DE RESONANCIA MAGNETICA DE CEREBRO Y TRONCO CEREBRA";"IMAGENES DE RESONANCIA MAGNETICA DE CEREBRO Y TRONCO CEREBRA";"";"RADIOLOGIA";""
"";"88.92";"IMAGENES DE RESONANCIA MAGNETICA DE TORAX Y MIOCARDIO";"IMAGENES DE RESONANCIA MAGNETICA DE TORAX Y MIOCARDIO";"";"RADIOLOGIA";""
"";"88.93";"IMAGENES DE RESONANCIA MAGNETICA DEL CANAL ESPINAL";"IMAGENES DE RESONANCIA MAGNETICA DEL CANAL ESPINAL";"";"RADIOLOGIA";""
"";"88.94";"IMAGENES DE RESONANCIA MAGNETICA DEL SISTEMA MUSCULOESQUELET";"IMAGENES DE RESONANCIA MAGNETICA DEL SISTEMA MUSCULOESQUELET";"";"RADIOLOGIA";""
"";"88.95";"IMAGENES DE RESONANCIA MAGNETICA DE PELVIS, PROSTATA Y VEJIG";"IMAGENES DE RESONANCIA MAGNETICA DE PELVIS, PROSTATA Y VEJIG";"";"RADIOLOGIA";""
"";"88.96";"OTRA RESONANCIA MAGNETICA INTRAOPERATORIA";"OTRA RESONANCIA MAGNETICA INTRAOPERATORIA";"";"RADIOLOGIA";""
"";"88.97";"RESONANCIA MAGNETICA NUCLEAR DE OTROS SITIOS ESPECIFICADOS";"RESONANCIA MAGNETICA NUCLEAR DE OTROS SITIOS ESPECIFICADOS";"";"RADIOLOGIA";""
"";"88.98";"ESTUDIO DE LA DENSIDAD MINERAL OSEA";"ESTUDIO DE LA DENSIDAD MINERAL OSEA";"";"RADIOLOGIA";""
"";"89.0";"ENTREVISTA, EVALUACION, CONSULTA Y EXAMEN DIAGNOSTICAS";"ENTREVISTA, EVALUACION, CONSULTA Y EXAMEN DIAGNOSTICAS";"";"EXAMENES";""
"";"89.01";"ENTREVISTA Y EVALUACION, DESCRITAS COMO BREVES";"ENTREVISTA Y EVALUACION, DESCRITAS COMO BREVES";"";"EXAMENES";""
"";"89.02";"ENTREVISTA Y EVALUACION, DESCRITAS COMO LIMITADAS";"ENTREVISTA Y EVALUACION, DESCRITAS COMO LIMITADAS";"";"EXAMENES";""
"";"89.03";"ENTREVISTA Y EVALUACION, DESCRITAS COMO GLOBALES";"ENTREVISTA Y EVALUACION, DESCRITAS COMO GLOBALES";"";"EXAMENES";""
"";"89.04";"OTRA ENTREVISTA Y EVALUACION";"OTRA ENTREVISTA Y EVALUACION";"";"EXAMENES";""
"";"89.05";"ENTREVISTA Y EVALUACION DIAGNOSTICAS, NEOM";"ENTREVISTA Y EVALUACION DIAGNOSTICAS, NEOM";"";"EXAMENES";""
"";"89.06";"CONSULTA,DESCRITA COMO LIMITADA";"CONSULTA,DESCRITA COMO LIMITADA";"";"EXAMENES";""
"";"89.07";"CONSULTA, DESCRITA COMO GLOBAL";"CONSULTA, DESCRITA COMO GLOBAL";"";"EXAMENES";""
"";"89.08";"OTRA CONSULTA";"OTRA CONSULTA";"";"EXAMENES";""
"";"89.09";"CONSULTA, NEOM";"CONSULTA, NEOM";"";"EXAMENES";""
"";"89.1";"MEDICIONES ANAT.FISIOL. Y EXAMEN MANUAL  S.NERVIOSO,ORG.SENT";"MEDICIONES ANAT.FISIOL. Y EXAMEN MANUAL  S.NERVIOSO,ORG.SENT";"";"EXAMENES";""
"";"89.10";"PRUEBA DEL AMOBARBITAL INTRACAROTIDO";"PRUEBA DEL AMOBARBITAL INTRACAROTIDO";"";"EXAMENES";""
"";"89.11";"TONOMETRIA";"TONOMETRIA";"";"EXAMENES";""
"";"89.12";"ESTUDIO DE FUNCION NASAL";"ESTUDIO DE FUNCION NASAL";"";"EXAMENES";""
"";"89.13";"EXAMEN NEUROLOGICO";"EXAMEN NEUROLOGICO";"";"EXAMENES";""
"";"89.14";"ELECTROENCEFALOGRAMA";"ELECTROENCEFALOGRAMA";"";"EXAMENES";""
"";"89.15";"OTRAS PRUEBAS DE FUNCIONAMIENTO NEUROLOGICO NO QUIRURGICAS";"OTRAS PRUEBAS DE FUNCIONAMIENTO NEUROLOGICO NO QUIRURGICAS";"";"EXAMENES";""
"";"89.16";"TRANSILUMINACION CRANEAL DE RECIEN NACIDO";"TRANSILUMINACION CRANEAL DE RECIEN NACIDO";"";"EXAMENES";""
"";"89.17";"POLISOMNOGRAMA";"POLISOMNOGRAMA";"";"EXAMENES";""
"";"89.18";"OTRAS PRUEBAS FUNCIONALES DEL TRASTORNO DEL SUEÑO";"OTRAS PRUEBAS FUNCIONALES DEL TRASTORNO DEL SUEÑO";"";"EXAMENES";""
"";"89.19";"MONITORIZACION ELECTROENCEFALOGRAFICA VIDEO Y RADIO-TELEMETRIA";"MONITORIZACION ELECTROENCEFALOGRAFICA VIDEO Y RADIO-TELEMETRIA";"";"EXAMENES";""
"";"89.2";"MEDICIONES ANAT.FISIOL. Y EXAMEN MANUAL  AP.GENITOURINARIO";"MEDICIONES ANAT.FISIOL. Y EXAMEN MANUAL  AP.GENITOURINARIO";"";"EXAMENES";""
"";"89.21";"MANOMETRIA URINARIA";"MANOMETRIA URINARIA";"";"EXAMENES";""
"";"89.22";"CISTOMETROGRAMA";"CISTOMETROGRAMA";"";"EXAMENES";""
"";"89.23";"ELECTROMIOGRAMA DE ESFINTER URETRAL";"ELECTROMIOGRAMA DE ESFINTER URETRAL";"";"EXAMENES";""
"";"89.24";"UROFLUJOMETRIA [UFR]";"UROFLUJOMETRIA [UFR]";"";"EXAMENES";""
"";"89.25";"PERFIL DE PRESION URETRAL [UPP]";"PERFIL DE PRESION URETRAL [UPP]";"";"EXAMENES";""
"";"89.26";"EXAMEN GINECOLOGICO";"EXAMEN GINECOLOGICO";"";"EXAMENES";""
"";"89.29";"OTRAS MEDICIONES DEL APARATO GENITOURINARIO NO OPERATORIAS";"OTRAS MEDICIONES DEL APARATO GENITOURINARIO NO OPERATORIAS";"";"EXAMENES";""
"";"89.3";"OTRAS MEDICIONES ANAT.FISIOL. Y OTROS EXAMENES MANUALES";"OTRAS MEDICIONES ANAT.FISIOL. Y OTROS EXAMENES MANUALES";"";"EXAMENES";""
"";"89.31";"EXAMEN DENTAL";"EXAMEN DENTAL";"";"EXAMENES";""
"";"89.32";"MANOMETRIA ESOFAGICA";"MANOMETRIA ESOFAGICA";"";"EXAMENES";""
"";"89.33";"EXAMEN DIGITAL DE ESTOMA DE ENTEROSTOMIA";"EXAMEN DIGITAL DE ESTOMA DE ENTEROSTOMIA";"";"EXAMENES";""
"";"89.34";"EXAMEN DIGITAL DE RECTO";"EXAMEN DIGITAL DE RECTO";"";"EXAMENES";""
"";"89.35";"TRANSILUMINACION DE SENOS NASALES";"TRANSILUMINACION DE SENOS NASALES";"";"EXAMENES";""
"";"89.36";"EXAMEN MANUAL DE MAMA";"EXAMEN MANUAL DE MAMA";"";"EXAMENES";""
"";"89.37";"DETERMINACION DE CAPACIDAD VITAL";"DETERMINACION DE CAPACIDAD VITAL";"";"EXAMENES";""
"";"89.38";"OTRAS MEDICIONES RESPIRATORIAS NO QUIRURGICAS";"OTRAS MEDICIONES RESPIRATORIAS NO QUIRURGICAS";"";"EXAMENES";""
"";"89.39";"OTRAS MEDICIONES Y EXAMENES NO QUIRURGICOS";"OTRAS MEDICIONES Y EXAMENES NO QUIRURGICOS";"";"EXAMENES";""
"";"89.4";"PRUEBAS DE ESFUERZO CARDIACO, REVISIONES DE MARCAPASOS Y DE DESFIBRILADOR";"PRUEBAS DE ESFUERZO CARDIACO, REVISIONES DE MARCAPASOS Y DE DESFIBRILADOR";"";"EXAMENES";""
"";"89.41";"PRUEBA DE ESFUERZO CARDIOVASCULAR CON EMPLEO DE CINTA RODANT";"PRUEBA DE ESFUERZO CARDIOVASCULAR CON EMPLEO DE CINTA RODANT";"";"EXAMENES";""
"";"89.42";"PRUEBA DE ESFUERZO EN DOS FASES DE MASTERS";"PRUEBA DE ESFUERZO EN DOS FASES DE MASTERS";"";"EXAMENES";""
"";"89.43";"PRUEBA DE ESFUERZO CARDIOVASC. CON EMPLEO DE ERGOMETRO DE BI";"PRUEBA DE ESFUERZO CARDIOVASC. CON EMPLEO DE ERGOMETRO DE BI";"";"EXAMENES";""
"";"89.44";"OTRA PRUEBA DE ESFUERZO CARDIOVASCULAR";"OTRA PRUEBA DE ESFUERZO CARDIOVASCULAR";"";"EXAMENES";""
"";"89.45";"COMPROBACION DE REGIMEN DE MARCAPASOS ARTIFICIAL";"COMPROBACION DE REGIMEN DE MARCAPASOS ARTIFICIAL";"";"EXAMENES";""
"";"89.46";"COMPROBACION DE FORMA DE ONDA DE ARTEFACTO DE MARCAPASOS ART";"COMPROBACION DE FORMA DE ONDA DE ARTEFACTO DE MARCAPASOS ART";"";"EXAMENES";""
"";"89.47";"COMPROBACION DE IMPEDANCIA DE ELECTRODO DE MARCAPASOS ARTIFI";"COMPROBACION DE IMPEDANCIA DE ELECTRODO DE MARCAPASOS ARTIFI";"";"EXAMENES";""
"";"89.48";"COMPROBACION DE UMBRAL DE TENSION O AMPERAJE DE MARCAP. ARTI";"COMPROBACION DE UMBRAL DE TENSION O AMPERAJE DE MARCAP. ARTI";"";"EXAMENES";""
"";"89.49";"REVISION DE CARDIOVERSOR/DESFIBRILADOR AUTOMATICO IMPLANTABLE (AICD)";"REVISION DE CARDIOVERSOR/DESFIBRILADOR AUTOMATICO IMPLANTABLE (AICD)";"";"EXAMENES";""
"";"89.5";"OTROS PROCED.DIAGNOSTICOS CARDIACOS Y VASCULARES NO QUIRURGI";"OTROS PROCED.DIAGNOSTICOS CARDIACOS Y VASCULARES NO QUIRURGI";"";"EXAMENES";""
"";"89.50";"MONITORIZACION CARDIACA AMBULATORIA";"MONITORIZACION CARDIACA AMBULATORIA";"";"EXAMENES";""
"";"89.51";"ELECTROCARDIOGRAMA DE RITMO";"ELECTROCARDIOGRAMA DE RITMO";"";"EXAMENES";""
"";"89.52";"ELECTROCARDIOGRAMA";"ELECTROCARDIOGRAMA";"";"EXAMENES";""
"";"89.53";"VECTORCARDIOGRAMA (CON ECG)";"VECTORCARDIOGRAMA (CON ECG)";"";"EXAMENES";""
"";"89.54";"MONITORIZACION ELECTROCARDIOGRAFICA";"MONITORIZACION ELECTROCARDIOGRAFICA";"";"EXAMENES";""
"";"89.55";"FONOCARDIOGRAMA CON ELECTRODO DE ECG";"FONOCARDIOGRAMA CON ELECTRODO DE ECG";"";"EXAMENES";""
"";"89.56";"DETECCION DE PULSO CAROTIDEO CON ELECTRODO DE ECG";"DETECCION DE PULSO CAROTIDEO CON ELECTRODO DE ECG";"";"EXAMENES";""
"";"89.57";"APICOGRAMA (CON ELECTRODO DE ECG)";"APICOGRAMA (CON ELECTRODO DE ECG)";"";"EXAMENES";""
"";"89.58";"PLETISMOGRAMA";"PLETISMOGRAMA";"";"EXAMENES";""
"";"89.59";"OTRAS MEDICIONES CARDIACAS Y VASCULARES NO OPERATORIAS";"OTRAS MEDICIONES CARDIACAS Y VASCULARES NO OPERATORIAS";"";"EXAMENES";""
"";"89.6";"MONITORIZACION CIRCULATORIA";"MONITORIZACION CIRCULATORIA";"";"EXAMENES";""
"";"89.60";"GASOMETRIA  INTRAARTERIAL CONTINUA";"GASOMETRIA  INTRAARTERIAL CONTINUA";"";"EXAMENES";""
"";"89.61";"MONITORIZACION DE PRESION ARTERIAL SISTEMICA";"MONITORIZACION DE PRESION ARTERIAL SISTEMICA";"";"EXAMENES";""
"";"89.62";"MONITORIZACION DE PRESION VENOSA CENTRAL";"MONITORIZACION DE PRESION VENOSA CENTRAL";"";"EXAMENES";""
"";"89.63";"MONITORIZACION DE PRESION DE ARTERIA PULMONAR";"MONITORIZACION DE PRESION DE ARTERIA PULMONAR";"";"EXAMENES";""
"";"89.64";"MONITORIZACION DE PRESION DE ENCLAVAMIENTO DE ARTERIA PULMON";"MONITORIZACION DE PRESION DE ENCLAVAMIENTO DE ARTERIA PULMON";"";"EXAMENES";""
"";"89.65";"MEDICION DE GASES EN LA SANGRE ARTERIAL SISTEMICA";"MEDICION DE GASES EN LA SANGRE ARTERIAL SISTEMICA";"";"EXAMENES";""
"";"89.66";"MEDICION DE GASES MIXTOS EN LA SANGRE VENOSA";"MEDICION DE GASES MIXTOS EN LA SANGRE VENOSA";"";"EXAMENES";""
"";"89.67";"MONITORIZAC.DE GASTO CARDIACO POR TECNICAS DE CONSUMO DE OXI";"MONITORIZAC.DE GASTO CARDIACO POR TECNICAS DE CONSUMO DE OXI";"";"EXAMENES";""
"";"89.68";"MONITORIZACION DE GASTO CARDIACO POR OTRA TECNICA";"MONITORIZACION DE GASTO CARDIACO POR OTRA TECNICA";"";"EXAMENES";""
"";"89.69";"MONITORIZACION DE FLUJO SANGUINEO CORONARIO";"MONITORIZACION DE FLUJO SANGUINEO CORONARIO";"";"EXAMENES";""
"";"89.7";"RECONOCIMIENTO MEDICO GENERAL";"RECONOCIMIENTO MEDICO GENERAL";"";"EXAMENES";""
"";"89.8";"AUTOPSIA";"AUTOPSIA";"";"EXAMENES";""
"";"90.0";"EXAMEN MICROSCOPICO MUESTRA SISTEMA NERVIOSO Y L.CEFALORRAQU";"EXAMEN MICROSCOPICO MUESTRA SISTEMA NERVIOSO Y L.CEFALORRAQU";"";"AP";""
"";"90.01";"E.M. DE S.NERVIOSO Y L. CEFALORRAQUIDEO FROTIS BACTERIANO";"E.M. DE S.NERVIOSO Y L. CEFALORRAQUIDEO FROTIS BACTERIANO";"";"AP";""
"";"90.02";"E.M. DE S.NERVIOSO Y L.CEFALORRAQUIDEO CULTIVO";"E.M. DE S.NERVIOSO Y L.CEFALORRAQUIDEO CULTIVO";"";"AP";""
"";"90.03";"E.M. DE S.NERVIOSO Y L.CEFALORRAQUIDEO CULTIVO Y SENSIBILIDAD";"E.M. DE S.NERVIOSO Y L.CEFALORRAQUIDEO CULTIVO Y SENSIBILIDAD";"";"AP";""
"";"90.04";"E.M. DE S.NERVIOSO Y L.CEFALORRAQUIDEO PARASITOLOGIA";"E.M. DE S.NERVIOSO Y L.CEFALORRAQUIDEO PARASITOLOGIA";"";"AP";""
"";"90.05";"E.M. DE S.NERVIOSO Y L.CEFALORRAQUIDEO TOXICOLOGIA";"E.M. DE S.NERVIOSO Y L.CEFALORRAQUIDEO TOXICOLOGIA";"";"AP";""
"";"90.06";"E.M. DE S.NERVIOSO Y L.CEFAL.BLOQUE CELU.Y FROTIS DE PAPANIC";"E.M. DE S.NERVIOSO Y L.CEFAL.BLOQUE CELU.Y FROTIS DE PAPANIC";"";"AP";""
"";"90.09";"E.M. DE S.NERVIOSO Y L.CEFALALORRAQ.OTRO EXAMEN MICROSCOPICO";"E.M. DE S.NERVIOSO Y L.CEFALALORRAQ.OTRO EXAMEN MICROSCOPICO";"";"AP";""
"";"90.1";"EXAMEN MICROSCOPICO DE MUESTRA DE GLANDULA ENDOCRINA [NCOC]";"EXAMEN MICROSCOPICO DE MUESTRA DE GLANDULA ENDOCRINA [NCOC]";"";"AP";""
"";"90.11";"E.M. MUESTRA DE G. ENDOCRINA NCOC FROTIS BACTERIANO";"E.M. MUESTRA DE G. ENDOCRINA NCOC FROTIS BACTERIANO";"";"AP";""
"";"90.12";"E.M. MUESTRA DE G. ENDOCRINA NCOC CULTIVO";"E.M. MUESTRA DE G. ENDOCRINA NCOC CULTIVO";"";"AP";""
"";"90.13";"E.M. MUESTRA DE G. ENDOCRINA NCOC CULTIVO Y SENSIBILIDAD";"E.M. MUESTRA DE G. ENDOCRINA NCOC CULTIVO Y SENSIBILIDAD";"";"AP";""
"";"90.14";"E.M. MUESTRA DE G. ENDOCRINA NCOC PARASITOLOGIA";"E.M. MUESTRA DE G. ENDOCRINA NCOC PARASITOLOGIA";"";"AP";""
"";"90.15";"E.M. MUESTRA DE G. ENDOCRINA NCOC TOXICOLOGIA";"E.M. MUESTRA DE G. ENDOCRINA NCOC TOXICOLOGIA";"";"AP";""
"";"90.16";"E.M. MUESTRA DE G. END.BLOQUE CELUL.Y FROTIS DE PAPANICOLAOU";"E.M. MUESTRA DE G. END.BLOQUE CELUL.Y FROTIS DE PAPANICOLAOU";"";"AP";""
"";"90.19";"E.M. MUESTRA DE G. ENDOCRINA OTRO EXAMEN MICROSCOPICO";"E.M. MUESTRA DE G. ENDOCRINA OTRO EXAMEN MICROSCOPICO";"";"AP";""
"";"90.2";"EXAMEN MICROSCOPICO DE MUESTRA DE OJO";"EXAMEN MICROSCOPICO DE MUESTRA DE OJO";"";"AP";""
"";"90.21";"E.M. DE MUESTRA DE OJO FROTIS BACTERIANO";"E.M. DE MUESTRA DE OJO FROTIS BACTERIANO";"";"AP";""
"";"90.22";"E.M. DE MUESTRA DE OJO CULTIVO";"E.M. DE MUESTRA DE OJO CULTIVO";"";"AP";""
"";"90.23";"E.M. DE MUESTRA DE OJO CULTIVO Y SENSIBILIDAD";"E.M. DE MUESTRA DE OJO CULTIVO Y SENSIBILIDAD";"";"AP";""
"";"90.24";"E.M. DE MUESTRA DE OJO PARASITOLOGIA";"E.M. DE MUESTRA DE OJO PARASITOLOGIA";"";"AP";""
"";"90.25";"E.M. DE MUESTRA DE OJO TOXICOLOGIA";"E.M. DE MUESTRA DE OJO TOXICOLOGIA";"";"AP";""
"";"90.26";"E.M. DE MUESTRA DE  OJO BLOQUE CEL.Y FROTIS DE PAPANICOLAOU";"E.M. DE MUESTRA DE  OJO BLOQUE CEL.Y FROTIS DE PAPANICOLAOU";"";"AP";""
"";"90.29";"E.M. DE MUESTRA DE OJO OTRO EXAMEN MICROSCOPICO";"E.M. DE MUESTRA DE OJO OTRO EXAMEN MICROSCOPICO";"";"AP";""
"";"90.3";"EXAMEN MICROSCOPICO DE MUESTRA DE OIDO,NARIZ,GARGANTA Y LARI";"EXAMEN MICROSCOPICO DE MUESTRA DE OIDO,NARIZ,GARGANTA Y LARI";"";"AP";""
"";"90.31";"E.M. MUESTRA OIDO,NARIZ,GARGANTA Y LARINGE FROTIS BACTERIANO";"E.M. MUESTRA OIDO,NARIZ,GARGANTA Y LARINGE FROTIS BACTERIANO";"";"AP";""
"";"90.32";"E.M. MUESTRA OIDO,NARIZ,GARGANTA Y LARINGE CULTIVO";"E.M. MUESTRA OIDO,NARIZ,GARGANTA Y LARINGE CULTIVO";"";"AP";""
"";"90.33";"E.M. MUESTRA OIDO,NARIZ,GARGANTA Y LAR.CULTIVO Y SENSIBILIDAD";"E.M. MUESTRA OIDO,NARIZ,GARGANTA Y LAR.CULTIVO Y SENSIBILIDAD";"";"AP";""
"";"90.34";"E.M. MUESTRA OIDO,NARIZ,GARGANTA Y LARINGE PARASITOLOGIA";"E.M. MUESTRA OIDO,NARIZ,GARGANTA Y LARINGE PARASITOLOGIA";"";"AP";""
"";"90.35";"E.M. MUESTRA OIDO,NARIZ,GARGANTA Y LARINGE TOXICOLOGIA";"E.M. MUESTRA OIDO,NARIZ,GARGANTA Y LARINGE TOXICOLOGIA";"";"AP";""
"";"90.36";"E.M. MUESTRA OIDO,NARIZ,GARG. LAR.BLOQ.CELUL.Y FROT.DE PAPAN";"E.M. MUESTRA OIDO,NARIZ,GARG. LAR.BLOQ.CELUL.Y FROT.DE PAPAN";"";"AP";""
"";"90.39";"E.M. MUESTRA OIDO,NARIZ,GARG. LARINGE OTRO EXAMEN MICROSCOPI";"E.M. MUESTRA OIDO,NARIZ,GARG. LARINGE OTRO EXAMEN MICROSCOPI";"";"AP";""
"";"90.4";"E.M.MUESTRA TRAQUEA,BRONQUIO,PLEURA,PULMON,ESPUTO,OTRO TORAC";"E.M.MUESTRA TRAQUEA,BRONQUIO,PLEURA,PULMON,ESPUTO,OTRO TORAC";"";"AP";""
"";"90.41";"E.M.MUESTRA TRAQ.BRONQ.PLEUR.PULMON,ESP.TOR.FROTIS BACTERIANO";"E.M.MUESTRA TRAQ.BRONQ.PLEUR.PULMON,ESP.TOR.FROTIS BACTERIANO";"";"AP";""
"";"90.42";"E.M.MUESTRA TRAQ.BRONQ.PLEUR.PULMON,ESP.TORAX CULTIVO";"E.M.MUESTRA TRAQ.BRONQ.PLEUR.PULMON,ESP.TORAX CULTIVO";"";"AP";""
"";"90.43";"E.M.MUESTRA TRAQ.BRONQ.PLEUR.PULMON,ESP.TORAX CULT.Y SENSIBILIDAD";"E.M.MUESTRA TRAQ.BRONQ.PLEUR.PULMON,ESP.TORAX CULT.Y SENSIBILIDAD";"";"AP";""
"";"90.44";"E.M.MUESTRA TRAQ.BRONQ.PLEUR.PULMON,ESP.TORAX PARASITOLOGIA";"E.M.MUESTRA TRAQ.BRONQ.PLEUR.PULMON,ESP.TORAX PARASITOLOGIA";"";"AP";""
"";"90.45";"E.M.MUESTRA TRAQ.BRONQ.PLEUR.PULMON,ESP.TORAX TOXICOLOGIA";"E.M.MUESTRA TRAQ.BRONQ.PLEUR.PULMON,ESP.TORAX TOXICOLOGIA";"";"AP";""
